playerid,PlayerName,Team,G,GS,IP,SV,HLD,FPTS,SPTS,xMLBAMID
sa3017754,Hunter Gregory,MIN,0.9307,0.0147,1,0,0,6.800000000000001,7,695347
sa3007932,Calvin Coker,,1,0,1,0,0,6.800000000000001,7,681085
sa3006699,Carlos Gomez,,1,0,1,0,0,6.800000000000001,7,680622
30008,Evan Justice,COL,1,0,1,0,0,3.8000000000000003,4,687145
sa3006557,Valentin Linarez,,0.906,0.02,1,0,0,6.800000000000001,7,679066
sa3017842,Chase Watkins,,0.7955,0.0435,1,0,0,6.800000000000001,7,677352
15594,Nick Wittgren,,1,0,1,0,0,6.800000000000001,7,621295
sa3067284,Dylan Hecht,,1,0,1,0,0,3.8000000000000003,4,663408
sa3011139,Daniel Juarez,,1,0,1,0,0,6.800000000000001,7,684483
sa3015002,Logan Boyer,,1,0,1,0,0,3.8000000000000003,4,669188
sa3009638,Edgar Manzo,,0.652,0.074,1,0,0,6.800000000000001,7,686317
sa3017138,Austin Vernon,TBR,0.8112,0.0402,1,0,0,3.8000000000000003,4,694391
sa3006495,Alfred Vega,,1,0,1,0,0,6.800000000000001,7,678758
sa3023221,CJ Weins,,1,0,1,0,0,3.8000000000000003,4,694291
26104,Jack Ralston,MIA,1,0,1,0,0,3.8000000000000003,4,667652
8110,Bryan Shaw,,1,0,1,0,0,3.8000000000000003,4,543766
13713,Kyle Barraclough,,1,0,1,0,0,6.800000000000001,7,607457
25097,Garrett Hill,,1,0,1,0,0,3.8000000000000003,4,682051
sa3020250,Easton Sikorski,CIN,1,0,1,0,0,6.800000000000001,7,675783
20526,Denyi Reyes,,0.5391,0.0981,1,0,0,6.800000000000001,7,660593
sa3010306,Logan Gragg,,0.9258,0.0158,1,0,0,6.800000000000001,7,685401
sa3021026,Duque Hebbert,,0.8912,0.0232,1,0,0,6.800000000000001,7,808986
sa3006177,Adrian Hernandez,,1,0,1,0,0,3.8000000000000003,4,681753
sa3017304,Patrick Wicklander,,1,0,1,0,0,6.800000000000001,7,677353
sa3020624,Nick Hull,SEA,0.8079,0.0409,1,0,0,6.800000000000001,7,701314
sa3010371,Yorlin Calderon,,0.9274,0.0154,1,0,0,6.800000000000001,7,683583
sa918551,Dylan Bice,,0.8516,0.0316,1,0,0,6.800000000000001,7,670393
16466,Brent Honeywell,SDP,0.9497,0.0107,1,0,0,6.800000000000001,7,641703
sa830644,Malvin Pena,,1,0,1,0,0,6.800000000000001,7,658369
sa3003009,Rodolfo Sanchez,,0.6248,0.0798,1,0,0,6.800000000000001,7,672651
22815,Luis Patiño,,0.9118,0.0188,1,0,0,6.800000000000001,7,672715
sa3005216,Cam Robinson,,1,0,1,0,0,3.8000000000000003,4,676515
sa3011695,Noah Song,BOS,0.9151,0.0181,1,0,0,6.800000000000001,7,679977
sa3011200,Colby White,,1,0,1,0,0,3.8000000000000003,4,686831
sa917989,Braeden Ogle,,0.8054,0.0414,1,0,0,3.8000000000000003,4,669180
sa3006110,Jeremy Molero,,1,0,1,0,0,3.8000000000000003,4,678288
sa3004364,Matt Merrill,,0.7831,0.0461,1,0,0,3.8000000000000003,4,677017
sa3006494,Franny Cobos,,1,0,1,0,0,6.800000000000001,7,678725
sa915622,Kade McClure,,1,0,1,0,0,6.800000000000001,7,656701
sa3015136,David Griffin,,0.6949,0.0649,1,0,0,6.800000000000001,7,701803
13259,Louis Head,,1,0,1,0,0,6.800000000000001,7,545343
sa3011727,Michael McAvene,,1,0,1,0,0,6.800000000000001,7,686449
sa3018092,Conor Larkin,SEA,1,0,1,0,0,6.800000000000001,7,680212
21241,Jonathan Bermúdez,,0.7526,0.0526,1,0,0,6.800000000000001,7,642834
sa918353,Scott Engler,,1,0,1,0,0,3.8000000000000003,4,670081
24248,Eddy Yean,WSN,0.7502,0.0532,1,0,0,6.800000000000001,7,678868
sa3017464,Donovan Benoit,,0.8268,0.0368,1,0,0,6.800000000000001,7,687630
sa3023451,Nick Altermatt,CHW,1,0,1,0,0,6.800000000000001,7,805892
sa3020462,Haden Erbe,,1,0,1,0,0,3.8000000000000003,4,669652
sa3015306,Elison Joseph,ATL,1,0,1,0,0,3.8000000000000003,4,693176
sa3009622,Railin Perez,HOU,1,0,1,0,0,3.8000000000000003,4,683988
sa3017844,Will Bednar,SFG,1,0,1,0,0,3.8000000000000003,4,687218
15139,Ashton Goudeau,,1,0,1,0,0,6.800000000000001,7,623485
sa3005445,Felix Cepeda,NYM,1,0,1,0,0,6.800000000000001,7,678743
sa3002980,Danis Correa,NYM,0.9489,0.0109,1,0,0,3.8000000000000003,4,672550
sa3017541,Tyler Myrick,,1,0,1,0,0,6.800000000000001,7,686924
sa3020753,Mason Vinyard,MIA,0.9101,0.0191,1,0,0,3.8000000000000003,4,804912
18510,Josh Rogers,,1,0,1,0,0,6.800000000000001,7,642028
sa3020562,Wyatt Cheney,,1,0,1,0,0,3.8000000000000003,4,688904
sa3011500,Spencer Stockton,,1,0,1,0,0,6.800000000000001,7,691526
sa3008127,Brett Daniels,,0.7963,0.0433,1,0,0,6.800000000000001,7,656349
24988,Evan Lee,,0.6512,0.0742,1,0,0,3.8000000000000003,4,681885
sa3017274,Nick Mondak,,1,0,1,0,0,3.8000000000000003,4,687649
15451,Mike Mayers,,0.6974,0.0644,1,0,0,6.800000000000001,7,594577
16128,John Curtiss,,1,0,1,0,0,6.800000000000001,7,595928
sa3020745,Kaleb Bowman,MIL,1,0,1,0,0,6.800000000000001,7,689337
sa3007598,Dario Gardea,,1,0,1,0,0,6.800000000000001,7,677915
sa3005696,Raúl Alcantara,,0.6867,0.0667,1,0,0,3.8000000000000003,4,678921
sa828600,Juan Nunez,,1,0,1,0,0,3.8000000000000003,4,650994
sa3022907,Zane Russell,,1,0,1,0,0,6.800000000000001,7,801546
sa3014792,Jonathan Sprinkle,,1,0,1,0,0,3.8000000000000003,4,679062
15846,Adam Plutko,,0.9852,0.0032,1,0,0,6.800000000000001,7,592644
sa3008330,Rafael Marcano,,1,0,1,0,0,3.8000000000000003,4,680632
sa3023156,Isaiah Coupet,COL,1,0,1,0,0,3.8000000000000003,4,694549
sa3007473,Reid Birlingmair,,1,0,1,0,0,6.800000000000001,7,679304
sa3020733,John Murphy,,1,0,1,0,0,6.800000000000001,7,663302
sa3020826,Hayden Merda,NYY,0.9159,0.0179,1,0,0,6.800000000000001,7,675296
sa3011531,Chris Wright,,0.845,0.033,1,0,0,3.8000000000000003,4,686819
sa3011538,Nick Richmond,,1,0,1,0,0,6.800000000000001,7,689968
sa917415,Oliver Garcia,,1,0,1,0,0,6.800000000000001,7,666803
sa3003039,Angel Macuare,,1,0,1,0,0,6.800000000000001,7,672836
sa3017005,Kevin Kopps,,0.9151,0.0181,1,0,0,6.800000000000001,7,667434
sa3020178,Ben Sears,KCR,1,0,1,0,0,6.800000000000001,7,700786
sa3007459,Clay Helvey,,1,0,1,0,0,3.8000000000000003,4,663627
sa3017993,Johnathan Lavallee,CIN,1,0,1,0,0,3.8000000000000003,4,702300
sa3017099,Kasey Ford,,1,0,1,0,0,3.8000000000000003,4,687271
sa3017385,Ryan Cusick,PHI,0.6867,0.0667,1,0,0,3.8000000000000003,4,680743
10133,Brad Boxberger,,1,0,1,0,0,6.800000000000001,7,502202
sa3017610,Dustin Saenz,,0.5135,0.1035,1,0,0,6.800000000000001,7,685010
9174,Casey Kelly,ARI,1,0,1,0,0,6.800000000000001,7,543391
sa3005437,Jhosmer Alvarez,,1,0,1,0,0,3.8000000000000003,4,678493
15051,Silvino Bracho,,1,0,1,0,0,6.800000000000001,7,611093
sa3011728,Manuel Medina,,0.7485,0.0535,1,0,0,3.8000000000000003,4,686859
sa3020796,Wesley Moore,PHI,0.8887,0.0237,1,0,0,3.8000000000000003,4,667744
sa3020743,Shawn Rapp,,1,0,1,0,0,3.8000000000000003,4,688943
sa3022933,Shay Schanaman,ATL,1,0,1,0,0,6.800000000000001,7,681212
sa877574,Odalvi Javier,,1,0,1,0,0,6.800000000000001,7,660440
14655,Konner Wade,,1,0,1,0,0,6.800000000000001,7,592831
sa3015149,Michael Brewer,,1,0,1,0,0,6.800000000000001,7,688703
sa3018375,Riskiel Tineo,,0.9159,0.0179,1,0,0,6.800000000000001,7,805144
sa3010782,Andrew Schultz,STL,1,0,1,0,0,3.8000000000000003,4,669697
sa3010827,Carlos A. Francisco,,0.9085,0.0195,1,0,0,3.8000000000000003,4,687956
sa3009631,Eudrys Manon,,1,0,1,0,0,3.8000000000000003,4,684875
sa3006410,Carlos Meza,,1,0,1,0,0,3.8000000000000003,4,680640
sa3014782,Nick Trogrlic-Iverson,,1,0,1,0,0,6.800000000000001,7,666371
sa3018094,Vince Vannelle,,1,0,1,0,0,6.800000000000001,7,686974
sa1172727,Tyler Burch,,0.6883,0.0663,1,0,0,6.800000000000001,7,688889
13834,Alec Mills,,1,0,1,0,0,6.800000000000001,7,621219
11903,Michael Feliz,,1,0,1,0,0,6.800000000000001,7,593140
sa3005188,Michell Miliano,,1,0,1,0,0,3.8000000000000003,4,672353
sa3008101,Regi Grace,,1,0,1,0,0,6.800000000000001,7,681322
sa3023264,Kelly Austin,NYY,1,0,1,0,0,6.800000000000001,7,675502
sa3009222,Christian Suarez,LAD,1,0,1,0,0,3.8000000000000003,4,682949
27513,Hyeon-Jong Yang,,0.6496,0.0746,1,0,0,6.800000000000001,7,660365
sa3020387,Carlos Torres,COL,1,0,1,0,0,6.800000000000001,7,688876
sa3020709,Will Mabrey,ARI,1,0,1,0,0,6.800000000000001,7,801412
sa3005410,Manuel Alvarez,,0.9085,0.0195,1,0,0,6.800000000000001,7,676520
20631,Jordan Holloway,,1,0,1,0,0,3.8000000000000003,4,656548
15126,Tyler Danish,,1,0,1,0,0,6.800000000000001,7,641501
sa3017862,Nick Sinacola,,0.6248,0.0798,1,0,0,6.800000000000001,7,701161
12804,Matt Wisler,,0.8565,0.0305,1,0,0,6.800000000000001,7,605538
23223,Michael Mercado,PHI,1,0,1,0,0,6.800000000000001,7,675650
sa3067415,Ruddy Gomez,MIN,1,0,1,0,0,3.8000000000000003,4,803276
14509,Dereck Rodríguez,,1,0,1,0,0,6.800000000000001,7,605446
sa3067031,Cole Reynolds,CHC,0.784,0.046,1,0,0,3.8000000000000003,4,822636
sa3006985,Angel Reyes,,0.6809,0.0679,1,0,0,6.800000000000001,7,681938
sa3017365,Tyler Eckberg,,1,0,1,0,0,6.800000000000001,7,690501
19278,Vladimir Gutierrez,,1,0,1,0,0,6.800000000000001,7,661269
sa3008523,Zach Haake,,0.6792,0.0682,1,0,0,6.800000000000001,7,676252
sa3007240,Chavez Fernander,,1,0,1,0,0,6.800000000000001,7,681501
18135,Chance Adams,,0.7864,0.0454,1,0,0,6.800000000000001,7,664856
sa3018191,Russell Smith,,0.8747,0.0267,1,0,0,6.800000000000001,7,669080
sa3018194,Jack Snyder,,1,0,1,0,0,6.800000000000001,7,801389
sa3016003,Randel Clemente,STL,1,0,1,0,0,3.8000000000000003,4,695003
sa3023201,Cam Day,LAD,0.6759,0.0689,1,0,0,6.800000000000001,7,701764
sa3014908,Jonathan Hughes,,1,0,1,0,0,6.800000000000001,7,663670
sa3011235,Mitchell Tyranski,,1,0,1,0,0,3.8000000000000003,4,680454
sa3010812,Dylan Spacke,,1,0,1,0,0,6.800000000000001,7,686679
18251,Art Warren,,1,0,1,0,0,6.800000000000001,7,605521
sa736656,Gerson Moreno,,1,0,1,0,0,3.8000000000000003,4,642575
sa3017542,Tyler Santana,CHC,0.8945,0.0225,1,0,0,6.800000000000001,7,687825
24710,Luis Curvelo,TEX,40,0,40,0,0.6435,137.79999999999998,139,681168
sa3006815,Alejandro Melean,,1,0,1,0,0,6.800000000000001,7,678287
18694,Kolby Allard,PHI,16,0,16,0,0.679,62.60000000000001,67,663465
sa3007261,Austin Briggs,,0.8029,0.0419,1,0,0,3.8000000000000003,4,682106
sa3016939,Gabe Bierman,MIA,1,0,1,0,0,6.800000000000001,7,685321
sa3015282,Dahian Santos,,0.6908,0.0658,1,0,0,3.8000000000000003,4,692479
sa3017198,Parker Harm,,1,0,1,0,0,3.8000000000000003,4,690216
sa3011250,Aidan Anderson,CHW,0.9695,0.0065,1,0,0,6.800000000000001,7,689379
sa3023549,Nico Zeglin,HOU,0.5976,0.0856,1,0,0,6.800000000000001,7,689901
9817,Sergio Romo,,1,0,1,0,0,6.800000000000001,7,489265
sa3011395,Drew Parrish,,0.577,0.09,1,0,0,6.800000000000001,7,669283
sa3029151,Javen Coleman,TOR,1,0,1,0,0,3.8000000000000003,4,694495
sa3017786,Bryce McGowan,COL,1,0,1,0,0,3.8000000000000003,4,700245
sa3007728,Chris Gau,,0.5218,0.1018,1,0,0,6.800000000000001,7,680961
sa3017535,Zane Mills,CHC,0.8376,0.0346,1,0,0,6.800000000000001,7,677312
sa3002998,Naswell Paulino,,1,0,1,0,0,3.8000000000000003,4,672614
19487,Devin Smeltzer,,0.8524,0.0314,1,0,0,6.800000000000001,7,656970
sa3009632,Misael Tamarez,,1,0,1,0,0,6.800000000000001,7,685377
20100,Michel Baez,,1,0,1,0,0,6.800000000000001,7,673258
sa3011651,Conor Grammes,,1,0,1,0,0,3.8000000000000003,4,682202
25174,Penn Murfee,,1,0,1,0,0,6.800000000000001,7,682171
sa3008329,Lenny Torres Jr.,,1,0,1,0,0,3.8000000000000003,4,678013
sa3017530,Christopher Troye,,1,0,1,0,0,3.8000000000000003,4,671220
29945,Jack Sinclair,WSN,0.8747,0.0267,1,0,0,6.800000000000001,7,695378
sa3015986,Alexander Alberto,TBR,1,0,1,0,0,3.8000000000000003,4,693739
sa3020480,Davison Palermo,COL,1,0,1,0,0,6.800000000000001,7,801754
15655,Yefry Ramírez,,1,0,1,0,0,6.800000000000001,7,606162
sa918121,Henry Henry,,1,0,1,0,0,3.8000000000000003,4,665963
sa3023553,Danny Kirwin,BOS,0.6405,0.0765,1,0,0,6.800000000000001,7,814460
10337,Edwin Escobar,,1,0,1,0,0,3.8000000000000003,4,546276
sa3009463,Gabriel Jackson,,0.7996,0.0426,1,0,0,6.800000000000001,7,682791
sa3020958,Bryan Chi,,0.7939,0.0439,1,0,0,6.800000000000001,7,701261
sa3009527,Miguel Gomez,,0.5762,0.0902,1,0,0,6.800000000000001,7,685777
sa3020450,Hunter Hayes,,1,0,1,0,0,6.800000000000001,7,702119
17811,Daniel Zamora,,1,0,1,0,0,6.800000000000001,7,623354
sa3017206,Ethan Routzahn,SDP,1,0,1,0,0,6.800000000000001,7,701240
sa3009851,Wander Guante,,1,0,1,0,0,6.800000000000001,7,685588
sa3022732,Carlos Rey,ARI,1,0,1,0,0,3.8000000000000003,4,692229
sa3010625,Grant Ford,,0.8079,0.0409,1,0,0,3.8000000000000003,4,687352
sa3018112,Davis Sharpe,,0.7155,0.0605,1,0,0,6.800000000000001,7,681571
sa3014920,Sam Thoresen,,1,0,1,0,0,3.8000000000000003,4,679645
sa3005379,Gerardo Gutierrez,,1,0,1,0,0,6.800000000000001,7,677916
16209,Jake Reed,,1,0,1,0,0,6.800000000000001,7,596082
sa3022903,Austin Amaral,WSN,1,0,1,0,0,6.800000000000001,7,694544
sa3023226,Zane Barnhart,DET,1,0,1,0,0,3.8000000000000003,4,813829
sa3019879,Joey Lancellotti,,1,0,1,0,0,6.800000000000001,7,672285
sa3037749,Matt McShane,BOS,1,0,1,0,0,3.8000000000000003,4,823791
6986,Ian Kennedy,TEX,1,0,1,0,0,6.800000000000001,7,453178
sa3020472,Sean Harney,ARI,0.8417,0.0337,1,0,0,6.800000000000001,7,686184
sa3020316,Daniel Harper,PHI,1,0,1,0,0,6.800000000000001,7,679702
sa3014486,Christian Chamberlain,KCR,1,0,1,0,0,3.8000000000000003,4,685125
sa3012062,Jun Ho Ha,,1,0,1,0,0,3.8000000000000003,4,547303
sa3019302,Hunter Dollander,,0.6842,0.0672,1,0,0,6.800000000000001,7,805368
sa3023509,Drew Dowd,TBR,0.8211,0.0381,1,0,0,3.8000000000000003,4,694647
sa3015079,Sammy Tavarez,,1,0,1,0,0,3.8000000000000003,4,679013
sa3008454,Michael Gomez,,0.7337,0.0567,1,0,0,6.800000000000001,7,676546
sa3014788,Ty Weber,SFG,0.8087,0.0407,1,0,0,6.800000000000001,7,670247
sa3007613,Brad Case,,0.7873,0.0453,1,0,0,6.800000000000001,7,681902
sa3016475,Samuel Mejia,,0.5514,0.0954,1,0,0,6.800000000000001,7,692410
sa3020999,Johan Moreno,SDP,0.8128,0.0398,1,0,0,6.800000000000001,7,808052
sa3003106,Carlos Romero,,1,0,1,0,0,6.800000000000001,7,673395
sa3020184,Nicholas Regalado,,0.7691,0.0491,1,0,0,3.8000000000000003,4,805727
sa3020610,Brandon Johnson,KCR,0.8639,0.0289,1,0,0,6.800000000000001,7,699489
sa3022797,Justin Storm,MIA,1,0,1,0,0,3.8000000000000003,4,814193
sa3017069,Ross Carver,,0.8978,0.0218,1,0,0,6.800000000000001,7,687102
sa3008678,Jerming Rosario,LAD,0.6463,0.0753,1,0,0,3.8000000000000003,4,682645
sa3023274,Max Carlson,BOS,0.5663,0.0923,1,0,0,6.800000000000001,7,690967
10835,Michael Mariot,,1,0,1,0,0,6.800000000000001,7,592527
sa3023092,Spencer Bengard,MIN,0.7831,0.0461,1,0,0,6.800000000000001,7,675248
11632,Heath Hembree,,1,0,1,0,0,6.800000000000001,7,592390
18454,Trevor Kelley,,0.6595,0.0725,1,0,0,6.800000000000001,7,665001
sa3023503,Riley Cooper,,0.7526,0.0526,1,0,0,6.800000000000001,7,694855
sa918814,Nate Webb,,1,0,1,0,0,3.8000000000000003,4,670246
sa3010238,Garvin Alston,,1,0,1,0,0,6.800000000000001,7,664691
27515,Hirokazu Sawamura,,1,0,1,0,0,3.8000000000000003,4,617228
sa3006070,José Geraldo,,1,0,1,0,0,3.8000000000000003,4,678980
8246,Paolo Espino,,0.6191,0.0811,1,0,0,6.800000000000001,7,502179
sa3022666,Josh Mollerus,,1,0,1,0,0,6.800000000000001,7,802979
sa3017887,Jack Carey,,1,0,1,0,0,6.800000000000001,7,681004
sa3018851,Domingo Geronimo,,1,0,1,0,0,6.800000000000001,7,800383
sa3022410,Xavier Meachem,MIA,1,0,1,0,0,3.8000000000000003,4,801870
sa3020251,Trey Braithwaite,,1,0,1,0,0,3.8000000000000003,4,679985
sa3011136,Sandy Gaston,WSN,1,0,1,0,0,3.8000000000000003,4,682624
18873,Beau Burrows,PIT,0.8508,0.0318,1,0,0,6.800000000000001,7,663366
sa3006501,Jeisson Cabrera,BAL,1,0,1,0,0,3.8000000000000003,4,678922
sa3017861,Owen Holt,,1,0,1,0,0,6.800000000000001,7,700177
sa3010647,Dante Biasi,,0.7419,0.0549,1,0,0,3.8000000000000003,4,668857
sa3015504,Yaqui Rivera,BAL,1,0,1,0,0,3.8000000000000003,4,700072
sa3017147,Adam Smith,SEA,0.7205,0.0595,1,0,0,6.800000000000001,7,702111
sa829731,Will Gaddis,,1,0,1,0,0,6.800000000000001,7,657581
sa3017134,Dylan Spain,,1,0,1,0,0,6.800000000000001,7,688125
sa3018093,Zach Messinger,NYY,0.53,0.1,1,0,0,6.800000000000001,7,684725
sa3017307,Chandler Jozwiak,,0.8285,0.0365,1,0,0,6.800000000000001,7,685001
sa3017538,Daniel Lloyd,BAL,1,0,1,0,0,6.800000000000001,7,681463
sa3010303,Nick Mikolajchak,,1,0,1,0,0,6.800000000000001,7,679777
30081,Tyler Samaniego,BOS,24,0,24,0,0.676,89.30000000000001,92,701719
sa3020888,Baron Stuart,WSN,0.5927,0.0867,1,0,0,6.800000000000001,7,685067
15101,Luke Farrell,,0.6743,0.0693,1,0,0,6.800000000000001,7,608652
sa3010821,Fineas Del Bonta-Smith,,0.8153,0.0393,1,0,0,6.800000000000001,7,687486
sa3020738,Jack Jasiak,CLE,1,0,1,0,0,6.800000000000001,7,687916
sa3017207,Justin Meis,PIT,1,0,1,0,0,6.800000000000001,7,701568
29922,Wyatt Olds,BOS,1,0,1,0,0,3.8000000000000003,4,681544
18475,Shea Spitzbarth,,1,0,1,0,0,6.800000000000001,7,665661
sa3010253,Tyler Driver,,1,0,1,0,0,6.800000000000001,7,686593
sa3017303,Ian Villers,,1,0,1,0,0,6.800000000000001,7,677351
sa3011554,Brooks Crawford,,1,0,1,0,0,6.800000000000001,7,663883
sa3017071,Austin Smith,COL,1,0,1,0,0,3.8000000000000003,4,694518
23425,Jared Solomon,,1,0,1,0,0,3.8000000000000003,4,676660
18719,Seunghwan Oh,,1,0,1,0,0,6.800000000000001,7,493200
sa3021825,Jacob Wosinski,,1,0,1,0,0,6.800000000000001,7,814291
17783,Jake Brentz,,1,0,1,0,0,3.8000000000000003,4,641394
sa3002965,Helcris Olivárez,,1,0,1,0,0,3.8000000000000003,4,672487
sa3022954,Matthew Bollenbacher,,1,0,1,0,0,6.800000000000001,7,809232
sa3002926,Marco Jimenez,DET,1,0,1,0,0,3.8000000000000003,4,672380
sa3014455,Sam Weatherly,COL,1,0,1,0,0,3.8000000000000003,4,676333
sa3011199,Gunner Mayer,,1,0,1,0,0,3.8000000000000003,4,686763
sa3014451,Tanner Burns,,1,0,1,0,0,6.800000000000001,7,669142
sa3017389,Moises Rodriguez,DET,1,0,1,0,0,3.8000000000000003,4,685481
sa3019949,Roman Phansalkar,,1,0,1,0,0,3.8000000000000003,4,676502
sa3010311,John Matthews,,1,0,1,0,0,6.800000000000001,7,687397
sa3014918,Billy Sullivan,,1,0,1,0,0,3.8000000000000003,4,676907
sa3017544,Rhett Kouba,,0.6949,0.0649,1,0,0,6.800000000000001,7,688763
sa3023265,Alejandro Torres,HOU,0.8285,0.0365,1,0,0,6.800000000000001,7,687776
sa3011152,Josh Hejka,MIA,1,0,1,0,0,6.800000000000001,7,691196
sa3020482,Jack Noble,,1,0,1,0,0,6.800000000000001,7,804665
18335,Josh Staumont,,12,0,12,0,0.6526,45.600000000000016,44,622251
sa3017717,Mason Green,COL,0.5457,0.0967,1,0,0,6.800000000000001,7,679057
sa3003133,Manuel Cachutt,,0.6858,0.0668,1,0,0,6.800000000000001,7,674289
sa3010555,Ryan Shreve,,0.8945,0.0225,1,0,0,6.800000000000001,7,662914
sa3012048,Si Hwan Chang,,1,0,1,0,0,3.8000000000000003,4,673485
sa3014501,Nick Garcia,SEA,1,0,1,0,0,6.800000000000001,7,694356
sa3015033,Mason Hickman,,0.7419,0.0549,1,0,0,3.8000000000000003,4,668971
sa3011399,Allan Hernandez,,1,0,1,0,0,3.8000000000000003,4,687198
sa3020953,Sebastian Keane,,0.8697,0.0277,1,0,0,6.800000000000001,7,687187
sa3020565,Preston Johnson,MIN,0.7708,0.0488,1,0,0,3.8000000000000003,4,699980
sa3017931,Jonny Cuevas,TBR,0.826,0.037,1,0,0,6.800000000000001,7,681328
25830,Jeff Lindgren,,1,0,1,0,0,6.800000000000001,7,689167
sa3010567,Dalton Roach,,0.7477,0.0537,1,0,0,6.800000000000001,7,681989
sa3017382,Sheldon Reed,,1,0,1,0,0,3.8000000000000003,4,663477
sa3025489,Cameron Pferrer,,1,0,1,0,0,6.800000000000001,7,680102
sa830370,Bo Takahashi,,1,0,1,0,0,6.800000000000001,7,649963
sa3020857,Joseph King,STL,1,0,1,0,0,6.800000000000001,7,683165
sa488314,Pilljoon Jang,,1,0,1,0,0,6.800000000000001,7,547755
sa3015008,Dylan Hall,,1,0,1,0,0,6.800000000000001,7,689876
sa3008542,Jordany Ventura,,1,0,1,0,0,3.8000000000000003,4,683094
sa3023565,Nate Savino,ARI,1,0,1,0,0,3.8000000000000003,4,691014
sa3020819,Luke Young,WSN,1,0,1,0,0,6.800000000000001,7,805272
sa3021978,Brandon Neeck,PIT,0.6999,0.0639,1,0,0,3.8000000000000003,4,677957
sa738901,Zack Brown,,0.5292,0.1002,1,0,0,6.800000000000001,7,641409
sa3006383,José Cruz,,1,0,1,0,0,3.8000000000000003,4,678804
sa3017498,Michael Hobbs,SEA,1,0,1,0,0,3.8000000000000003,4,669419
sa3019113,Dylan Heid,,1,0,1,0,0,3.8000000000000003,4,695327
sa3015135,Geison Urbaez,,0.6339,0.0779,1,0,0,6.800000000000001,7,696064
sa3016941,Andrew Marrero,HOU,1,0,1,0,0,3.8000000000000003,4,687817
sa3017873,Zac Leigh,CHC,1,0,1,0,0,3.8000000000000003,4,684949
sa3014979,Jake Gozzo,,1,0,1,0,0,3.8000000000000003,4,689214
sa3011525,Dan Hammer,NYM,0.8821,0.0251,1,0,0,3.8000000000000003,4,669285
13549,Richard Rodríguez,,1,0,1,0,0,6.800000000000001,7,593144
sa3017203,Zach Barnes,,1,0,1,0,0,3.8000000000000003,4,695071
sa3003066,Tahnaj Thomas,,0.8969,0.0219,1,0,0,6.800000000000001,7,673231
sa3014854,Holden Powell,WSN,1,0,1,0,0,3.8000000000000003,4,676026
14875,Caleb Smith,,0.9885,0.0025,1,0,0,6.800000000000001,7,592761
sa3007216,Bobby Milacki,,0.5316,0.0996,1,0,0,6.800000000000001,7,673872
sa1171936,Pedro Santos,,0.9522,0.0102,1,0,0,3.8000000000000003,4,683726
sa3023456,Emmanuel Chapman,,0.6034,0.0844,1,0,0,6.800000000000001,7,820888
sa3010615,Randy Labaut,,0.7254,0.0584,1,0,0,6.800000000000001,7,665178
16110,Daniel Ponce de Leon,,0.8433,0.0333,1,0,0,6.800000000000001,7,594965
sa3023654,Adam Bloebaum,WSN,1,0,1,0,0,3.8000000000000003,4,826168
17682,Ralph Garza Jr.,,1,0,1,0,0,6.800000000000001,7,621248
sa3010808,Juan De Los Santos,,1,0,1,0,0,3.8000000000000003,4,685379
sa3015369,Arij Fransen,,1,0,1,0,0,3.8000000000000003,4,687677
sa3015492,Kelvin Ramirez,LAD,1,0,1,0,0,3.8000000000000003,4,699062
sa3018263,Dillon Larsen,,0.8359,0.0349,1,0,0,3.8000000000000003,4,689937
sa3017816,Chris Jefferson,,0.8574,0.0304,1,0,0,6.800000000000001,7,690103
sa3019954,Max Gieg,,0.7485,0.0535,1,0,0,3.8000000000000003,4,688944
sa3022936,Thomas Schultz,WSN,0.7098,0.0618,1,0,0,6.800000000000001,7,686463
sa3016230,Jaydenn Estanista,WSN,1,0,1,0,0,3.8000000000000003,4,692838
sa3025353,Jacob Gomez,,0.8978,0.0218,1,0,0,3.8000000000000003,4,827499
sa3006415,Michael Martinez,,1,0,1,0,0,3.8000000000000003,4,681597
sa3020588,Adam Tulloch,CLE,0.8953,0.0223,1,0,0,3.8000000000000003,4,671969
sa3009984,Jordan Jones,,0.8285,0.0365,1,0,0,3.8000000000000003,4,669437
sa3014543,Liam Norris,,1,0,1,0,0,3.8000000000000003,4,691005
sa3020183,Cooper McKeehan,,1,0,1,0,0,3.8000000000000003,4,801479
sa3011190,Ryan Garcia,CIN,0.5152,0.1032,1,0,0,6.800000000000001,7,674114
sa3016910,Caleb Wurster,,0.7535,0.0525,1,0,0,3.8000000000000003,4,693473
sa1115967,John Doxakis,,1,0,1,0,0,3.8000000000000003,4,669648
sa3006491,Kelvin Bautista,,1,0,1,0,0,3.8000000000000003,4,678654
20408,Eli Villalobos,SDP,1,0,1,0,0,3.8000000000000003,4,681871
sa3023658,Mason Miller,KCR,0.549,0.096,1,0,0,3.8000000000000003,4,692223
sa3002702,Eduardo Herrera,,1,0,1,0,0,3.8000000000000003,4,672620
sa3010365,Cameron Junker,,1,0,1,0,0,3.8000000000000003,4,669668
23811,Luarbert Arias,,1,0,1,0,0,6.800000000000001,7,678215
sa3011929,Kih-Yun Yang,,1,0,1,0,0,3.8000000000000003,4,692725
sa3016715,Natanael Polanco,MIA,0.8978,0.0218,1,0,0,3.8000000000000003,4,702417
sa917763,Edwuin Bencomo,,0.5589,0.0939,1,0,0,6.800000000000001,7,667746
